scheduled,actual,carrier,flight,tailnum,origin,dest,air_time,distance
"04/26/2023, 09:46","04/26/2023, 09:43",DL,476,N354NW,ATL,SAT,128,874
"03/03/2023, 12:04","03/03/2023, 12:43",B6,287,N354JB,ATL,BOS,107,946
"05/28/2023, 16:12","05/28/2023, 16:18",DL,679,N893AT,ATL,DSM,100,743
"02/26/2023, 18:59","02/26/2023, 18:53",DL,516,N659DL,ATL,SJU,180,1547
"07/20/2023, 09:20","07/20/2023, 09:57",DL,1054,N3766,ATL,SDF,61,321
"12/15/2023, 06:00","12/15/2023, 06:28",DL,282,N667DN,ATL,DTW,88,594
"02/21/2023, 09:47","02/21/2023, 09:46",YX,936,N723YX,ATL,EWR,98,746
"04/05/2023, 08:50","04/05/2023, 08:50",WN,1115,N7739A,ATL,IND,71,432
"11/21/2023, 09:44","11/21/2023, 09:42",DL,1048,N366NW,ATL,ALB,105,853
"09/27/2023, 10:26","09/27/2023, 10:22",DL,488,N960DZ,ATL,LEX,53,304
"01/04/2023, 15:26","01/04/2023, 16:33",DL,872,N323US,ATL,PVD,102,903
"08/09/2023, 11:10","08/09/2023, 11:05",DL,715,N955DZ,ATL,ECP,42,240
"05/03/2023, 14:49","05/03/2023, 14:45",DL,834,N895DN,ATL,CVG,61,373
"09/05/2023, 22:15","09/05/2023, 22:09",9E,1562,N367CA,ATL,GTR,40,241
"06/25/2023, 16:40","06/25/2023, 16:39",DL,1059,N937AT,ATL,DAY,83,432
"08/01/2023, 12:58","08/01/2023, 13:24",DL,246,N336DX,ATL,DFW,101,731
"12/16/2023, 07:11","12/16/2023, 07:09",DL,949,N958DZ,ATL,MSY,70,425
"11/30/2023, 12:15","11/30/2023, 12:13",DL,513,N721TW,ATL,JFK,99,760
"11/12/2023, 22:40","11/12/2023, 22:37",NK,735,N532NK,ATL,ORD,93,606
"05/26/2023, 20:37","05/26/2023, 21:13",YX,1209,N439YX,ATL,DCA,83,547
"01/22/2023, 18:55","01/22/2023, 20:27",WN,823,N737JW,ATL,TPA,67,406
"03/11/2023, 20:10","03/11/2023, 20:30",DL,903,N861DN,ATL,DTW,87,594
"06/04/2023, 10:31","06/04/2023, 10:28",DL,851,N357NB,ATL,EYW,85,646
"08/25/2023, 10:05","08/25/2023, 10:00",9E,1220,N200PQ,ATL,CAE,42,192
"02/26/2023, 17:20","02/26/2023, 17:27",AA,474,N944AN,ATL,ORD,98,606
"01/16/2023, 07:00","01/16/2023, 07:00",DL,1359,N547US,ATL,MSP,127,907
"08/04/2023, 08:46","08/04/2023, 08:47",UA,56,N844UA,ATL,DEN,177,1199
"01/24/2023, 16:10","01/24/2023, 16:21",NK,587,N637NK,ATL,LAX,266,1947
"08/12/2023, 10:10","08/12/2023, 10:07",DL,905,N368NB,ATL,TYS,34,152
"12/06/2023, 22:44","12/06/2023, 22:38",DL,999,N982AT,ATL,XNA,89,589
"09/26/2023, 06:00","09/26/2023, 06:04",AA,1203,N125AA,ATL,DFW,111,731
"04/03/2023, 17:00","04/03/2023, 16:54",AA,450,N179UW,ATL,LAX,279,1947
"01/26/2023, 15:28","01/26/2023, 16:15",DL,1335,N332NW,ATL,ALB,100,853
"02/25/2023, 21:59","02/25/2023, 22:14",DL,744,N320NB,ATL,FSD,148,954
"09/06/2023, 14:05","09/06/2023, 14:03",DL,336,N834DN,ATL,PDX,275,2172
"09/24/2023, 15:15","09/24/2023, 15:15",DL,913,N939DZ,ATL,ECP,38,240
"06/13/2023, 09:04","06/13/2023, 09:03",DL,1077,N988AT,ATL,MYR,49,317
"04/01/2023, 15:14","04/01/2023, 17:09",DL,369,N581NW,ATL,MCO,56,404
"10/22/2023, 20:03","10/22/2023, 19:59",DL,508,N943AT,ATL,HPN,112,780
"05/26/2023, 16:50","05/26/2023, 16:57",DL,996,N102DN,ATL,MSY,68,425
"04/26/2023, 09:55","04/26/2023, 09:53",DL,833,N974AT,ATL,DSM,113,743
"05/19/2023, 10:15","05/19/2023, 10:11",DL,293,N862DN,ATL,MCI,97,692
"08/04/2023, 12:16","08/04/2023, 13:01",9E,1177,N307PQ,ATL,MOB,48,302
"09/23/2023, 15:13","09/23/2023, 15:13",DL,1182,N849DN,ATL,STL,74,484
"03/19/2023, 14:00","03/19/2023, 14:08",DL,185,N839DN,ATL,SEA,289,2182
"08/17/2023, 15:00","08/17/2023, 14:57",9E,1257,N300PQ,ATL,CHO,68,457
"02/11/2023, 19:37","02/11/2023, 19:48",DL,125,N674DL,ATL,MCO,63,404
"10/06/2023, 06:45","10/06/2023, 08:24",AA,410,N166NN,ATL,LAX,265,1947
"01/03/2023, 10:05","01/03/2023, 10:05",DL,97,N581NW,ATL,SLC,212,1590
"11/25/2023, 13:43","11/25/2023, 13:35",DL,703,N952AT,ATL,OKC,120,761
"10/02/2023, 08:55","10/02/2023, 08:54",DL,690,N6710E,ATL,FLL,78,581
"12/10/2023, 16:05","12/10/2023, 16:14",WN,486,N459WN,ATL,GSP,34,153
"01/25/2023, 12:25","01/25/2023, 12:27",WN,1156,N455WN,ATL,RIC,63,481
"01/30/2023, 07:20","01/30/2023, 07:14",DL,903,N6715C,ATL,JAX,42,270
"02/10/2023, 05:35","02/10/2023, 05:35",NK,61,N634NK,ATL,TPA,65,406
"08/26/2023, 21:00","08/26/2023, 20:56",DL,522,N302DN,ATL,IAH,91,689
"05/01/2023, 12:49","05/01/2023, 13:01",F9,445,N347FR,ATL,MDW,95,591
"10/13/2023, 22:35","10/13/2023, 23:04",DL,1082,N554NW,ATL,PIT,67,526
"09/14/2023, 21:20","09/14/2023, 21:12",F9,268,N337FR,ATL,TTN,92,701
"03/17/2023, 21:05","03/17/2023, 22:00",OO,1199,N170PQ,ATL,LFT,87,503
"09/02/2023, 11:40","09/02/2023, 11:36",DL,373,N537US,ATL,MCO,58,404
"11/30/2023, 08:48","11/30/2023, 08:55",DL,968,N941DZ,ATL,PNS,49,271
"01/08/2023, 11:25","01/08/2023, 11:19",NK,545,N697NK,ATL,MCO,61,404
"12/01/2023, 21:53","12/01/2023, 21:51",DL,777,N603AT,ATL,MDT,79,620
"04/23/2023, 16:38","04/23/2023, 16:39",DL,725,N342NB,ATL,HOU,109,696
"01/02/2023, 22:35","01/02/2023, 22:37",DL,721,N952AT,ATL,SDF,62,321
"04/03/2023, 14:30","04/03/2023, 15:04",WN,790,N7740A,ATL,STL,78,484
"03/04/2023, 13:00","03/04/2023, 12:55",NK,224,N515NK,ATL,ORD,89,606
"10/01/2023, 15:36","10/01/2023, 15:34",DL,792,N962DZ,ATL,SDF,60,321
"11/12/2023, 20:10","11/12/2023, 20:23",WN,826,N8913S,ATL,MDW,94,591
"09/06/2023, 19:39","09/06/2023, 19:34",NK,643,N517NK,ATL,MCO,59,404
"08/25/2023, 21:45","08/25/2023, 22:56",WN,848,N932WN,ATL,MIA,83,594
"10/15/2023, 20:36","10/15/2023, 20:26",YX,1468,N436YX,ATL,DCA,76,547
"11/04/2023, 17:40","11/04/2023, 17:36",DL,1223,N389DA,ATL,IAD,76,534
"07/07/2023, 20:55","07/07/2023, 20:53",OO,1316,N554CA,ATL,MGM,60,147
"12/12/2023, 10:35","12/12/2023, 10:37",WN,557,N7852A,ATL,OMA,124,821
"05/09/2023, 12:40","05/09/2023, 12:39",DL,526,N181DN,ATL,MCO,57,404
"11/14/2023, 19:59","11/14/2023, 19:51",OO,1359,N824SK,ATL,BQK,43,238
"10/25/2023, 11:27","10/25/2023, 11:17",AA,1000,N760US,ATL,ORD,92,606
"04/01/2023, 07:30","04/01/2023, 07:38",AA,234,N732US,ATL,PHL,110,666
"03/31/2023, 11:34","03/31/2023, 11:28",YX,1264,N442YX,ATL,LGA,101,762
"03/30/2023, 19:10","03/30/2023, 19:08",DL,111,N113DX,ATL,DEN,182,1199
"02/06/2023, 11:15","02/06/2023, 11:07",DL,63,N377DA,ATL,MTJ,197,1352
"10/15/2023, 19:49","10/15/2023, 20:10",DL,211,N388DN,ATL,SLC,220,1590
"01/10/2023, 15:30","01/10/2023, 15:27",DL,332,N120DN,ATL,LAX,278,1947
"01/06/2023, 13:28","01/06/2023, 13:24",DL,1331,N3758Y,ATL,SAV,42,214
"02/14/2023, 09:05","02/14/2023, 09:07",DL,783,N954AT,ATL,EWR,98,746
"09/12/2023, 12:24","09/12/2023, 12:22",DL,1101,N960DZ,ATL,GSP,32,153
"09/18/2023, 12:20","09/18/2023, 12:18",DL,158,N918DU,ATL,SEA,288,2182
"11/27/2023, 09:50","11/27/2023, 09:50",DL,253,N849DN,ATL,GEG,274,1969
"09/12/2023, 09:55","09/12/2023, 10:08",DL,1102,N974AT,ATL,OKC,105,761
"04/07/2023, 07:15","04/07/2023, 07:14",DL,706,N397DA,ATL,EWR,101,746
"05/14/2023, 08:18","05/14/2023, 08:14",DL,331,N353NW,ATL,TYS,33,152
"07/11/2023, 08:15","07/11/2023, 08:31",DL,881,N689DL,ATL,MCI,97,692
"05/26/2023, 09:06","05/26/2023, 08:58",AA,425,N456AN,ATL,CLT,41,226
"05/04/2023, 12:30","05/04/2023, 12:21",YX,1225,N432YX,ATL,PHL,100,666
"06/24/2023, 09:42","06/24/2023, 12:48",DL,357,N589NW,ATL,LAS,224,1747
"07/12/2023, 11:10","07/12/2023, 11:40",9E,1365,N390CA,ATL,CSG,21,83
"10/21/2023, 22:25","10/21/2023, 22:20",DL,1251,N814DN,ATL,IND,67,432
"02/05/2023, 22:25","02/05/2023, 22:28",WN,759,N8309C,ATL,BWI,79,577
"01/02/2023, 08:20","01/02/2023, 09:38",DL,1257,N329NW,ATL,AUS,114,813
"11/05/2023, 15:25","11/05/2023, 15:21",DL,1076,N878DN,ATL,STL,76,484
"03/29/2023, 08:30","03/29/2023, 08:53",DL,366,N848DN,ATL,JFK,95,760
"11/13/2023, 08:55","11/13/2023, 08:51",DL,688,N948AT,ATL,AVL,33,164
"04/11/2023, 17:55","04/11/2023, 17:52",DL,631,N947AT,ATL,OKC,100,761
"04/30/2023, 05:30","04/30/2023, 05:41",NK,86,N622NK,ATL,FLL,90,581
"01/31/2023, 09:04","01/31/2023, 09:45",DL,57,N332NW,ATL,SYR,100,794
"08/07/2023, 08:30","08/07/2023, 08:33",DL,129,N339DN,ATL,LGA,100,762
"02/05/2023, 15:28","02/05/2023, 15:27",DL,205,N368DN,ATL,DFW,112,731
"02/26/2023, 22:50","02/26/2023, 22:49",DL,889,N348NW,ATL,MYR,44,317
"10/09/2023, 20:56","10/09/2023, 21:27",F9,780,N346FR,ATL,LAS,230,1747
"10/30/2023, 16:46","10/30/2023, 16:35",MQ,1325,N821MD,ATL,ORD,87,606
"05/29/2023, 22:44","05/29/2023, 22:43",DL,1066,N928DU,ATL,MYR,48,317
"04/29/2023, 12:51","04/29/2023, 13:33",DL,518,N184DN,ATL,MCO,65,404
"12/09/2023, 22:10","12/09/2023, 21:51",9E,1501,N931XJ,ATL,LFT,,503
"07/09/2023, 13:26","07/09/2023, 13:39",9E,1371,N368CA,ATL,CHA,26,106
"04/24/2023, 08:10","04/24/2023, 08:07",DL,348,N855DN,ATL,RSW,73,515
"08/28/2023, 20:44","08/28/2023, 21:24",DL,91,N687DL,ATL,LAX,234,1947
"12/03/2023, 19:55","12/03/2023, 19:53",DL,356,N665DN,ATL,JAX,44,270
"05/15/2023, 12:43","05/15/2023, 12:42",DL,1053,N961DZ,ATL,BHM,29,134
"08/03/2023, 12:40","08/03/2023, 12:37",9E,1176,N910XJ,ATL,VLD,35,208
"02/23/2023, 11:00","02/23/2023, 10:57",DL,877,N361NB,ATL,EYW,90,646
"08/21/2023, 12:25","08/21/2023, 12:23",DL,719,N950DZ,ATL,CMH,66,447
"12/27/2023, 13:25","12/27/2023, 13:51",WN,135,N8775Q,ATL,MCI,107,692
"12/29/2023, 13:40","12/29/2023, 13:39",DL,82,N393DN,ATL,SLC,206,1590
"11/01/2023, 09:45","11/01/2023, 09:41",WN,1240,N8540V,ATL,DEN,171,1199
"08/10/2023, 15:25","08/10/2023, 16:29",DL,580,N359NW,ATL,PVD,125,903
"05/18/2023, 15:20","05/18/2023, 15:18",OO,1154,N816SK,ATL,SBN,81,566
"03/29/2023, 16:30","03/29/2023, 16:32",DL,171,N549US,ATL,SNA,272,1919
"11/16/2023, 17:45","11/16/2023, 17:45",DL,686,N556NW,ATL,FLL,87,581
"10/26/2023, 17:45","10/26/2023, 17:39",DL,377,N891AT,ATL,GSO,51,306
"12/20/2023, 08:34","12/20/2023, 08:43",DL,423,N6703D,ATL,TPA,60,406
"04/28/2023, 17:55","04/28/2023, 18:12",DL,798,N947AT,ATL,GNV,50,300
"10/02/2023, 22:45","10/02/2023, 22:44",DL,453,N323NB,ATL,DAL,103,721
"06/08/2023, 15:50","06/08/2023, 15:51",WN,1275,N931WN,ATL,DEN,158,1199
"02/23/2023, 10:20","02/23/2023, 10:16",OO,960,N805SK,ATL,SBN,82,566
"09/30/2023, 18:05","09/30/2023, 18:11",WN,1102,N8317M,ATL,DEN,165,1199
"12/27/2023, 22:30","12/27/2023, 22:26",DL,806,N669DN,ATL,FLL,96,581
"02/27/2023, 18:49","02/27/2023, 18:49",DL,421,N372DA,ATL,BNA,47,214
"12/16/2023, 18:15","12/16/2023, 18:14",DL,186,N391DN,ATL,LAS,233,1747
"03/07/2023, 10:10","03/07/2023, 10:06",DL,1112,N355NB,ATL,STL,83,484
"02/04/2023, 14:50","02/04/2023, 15:55",DL,888,N821DN,ATL,CVG,59,373
"05/28/2023, 08:40","05/28/2023, 08:39",DL,1076,N327NW,ATL,IND,63,432
"09/08/2023, 19:40","09/08/2023, 21:05",WN,221,N8603F,ATL,HOU,96,696
"10/12/2023, 15:27","10/12/2023, 15:24",9E,1639,N228PQ,ATL,MLI,92,633
"03/02/2023, 21:05","03/02/2023, 21:01",OO,1247,N161PQ,ATL,SBN,78,566
"09/06/2023, 22:54","09/06/2023, 22:49",9E,1689,N330PQ,ATL,TUL,104,674
"07/19/2023, 06:20","07/19/2023, 06:18",DL,988,N6715C,ATL,MCO,58,404
"01/13/2023, 18:16","01/13/2023, 18:08",AA,659,N974UY,ATL,PHX,212,1587
"01/29/2023, 13:15","01/29/2023, 13:14",WN,901,N8690A,ATL,AUS,129,813
"08/03/2023, 10:20","08/03/2023, 10:16",DL,72,N696DL,ATL,BZN,210,1640
"09/03/2023, 12:59","09/03/2023, 12:53",DL,1295,N806DN,ATL,DTW,89,594
"03/16/2023, 16:36","03/16/2023, 16:50",DL,906,N391DA,ATL,SAV,38,214
"05/10/2023, 19:59","05/10/2023, 19:49",DL,950,N934AT,ATL,LIT,72,453
"08/19/2023, 21:00","08/19/2023, 21:09",WN,425,N8833L,ATL,BWI,78,577
"06/23/2023, 10:00","06/23/2023, 10:42",DL,949,N924DZ,ATL,JFK,100,760
"06/18/2023, 21:20","06/18/2023, 21:24",DL,153,N105DX,ATL,LGA,102,762
"12/30/2023, 09:25","12/30/2023, 09:21",OO,1309,N829SK,ATL,FWA,80,508
"03/02/2023, 15:38","03/02/2023, 15:32",B6,202,N229JB,ATL,JFK,101,760
"04/13/2023, 22:55","04/13/2023, 22:47",DL,455,N671DN,ATL,ORD,82,606
"01/15/2023, 21:35","01/15/2023, 22:25",NK,1488,N944NK,ATL,BWI,83,577
"07/29/2023, 11:00","07/29/2023, 11:40",DL,592,N556NW,ATL,RDU,56,356
"03/20/2023, 20:45","03/20/2023, 20:42",DL,765,N3749D,ATL,VPS,44,250
"08/03/2023, 11:05","08/03/2023, 11:00",DL,773,N607AT,ATL,JAN,50,341
"11/24/2023, 11:20","11/24/2023, 11:21",9E,1586,N922XJ,ATL,LFT,99,503
"11/25/2023, 11:05","11/25/2023, 10:57",AA,484,N744P,ATL,DCA,74,547
"10/05/2023, 15:25","10/05/2023, 15:21",DL,1235,N988AT,ATL,TLH,39,223
"10/13/2023, 06:00","10/13/2023, 06:08",WN,1296,N247WN,ATL,LGA,101,762
"04/03/2023, 18:56","04/03/2023, 19:31",F9,489,N363FR,ATL,MIA,80,594
"02/08/2023, 08:24","02/08/2023, 08:20",DL,645,N946AT,ATL,JAN,59,341
"09/21/2023, 07:15","09/21/2023, 07:42",AA,644,N152AA,ATL,DFW,125,731
"05/29/2023, 11:10","05/29/2023, 11:04",DL,241,N870DN,ATL,BNA,37,214
"11/07/2023, 14:18","11/07/2023, 14:14",DL,696,N949AT,ATL,HSV,33,151
"09/24/2023, 17:49","09/24/2023, 17:45",DL,1270,N962DZ,ATL,ECP,44,240
"12/29/2023, 12:10","12/29/2023, 12:02",B6,128,N231JB,ATL,JFK,101,760
"10/24/2023, 19:04","10/24/2023, 18:54",AA,318,N895NN,ATL,MIA,79,594
"12/21/2023, 22:45","12/21/2023, 23:21",WN,255,N8820L,ATL,SRQ,61,444
"02/27/2023, 22:59","02/27/2023, 22:45",DL,408,N3751B,ATL,ROA,52,357
"09/30/2023, 11:15","09/30/2023, 11:36",DL,1155,N326DN,ATL,PVD,122,903
"12/30/2023, 21:21","12/30/2023, 21:18",9E,1368,N935XJ,ATL,MLI,87,633
"11/26/2023, 08:40","11/26/2023, 08:55",DL,333,N503DZ,ATL,SEA,299,2182
"12/19/2023, 09:15","12/19/2023, 09:11",9E,1474,N299PQ,ATL,TRI,45,227
"06/30/2023, 20:00","06/30/2023, 21:03",B6,431,N3062J,ATL,BOS,130,946
"04/29/2023, 11:00","04/29/2023, 10:59",DL,75,N808DN,ATL,BOS,115,946
"12/12/2023, 10:00","12/12/2023, 10:08",DL,827,N806DN,ATL,JFK,94,760
"06/18/2023, 11:05","06/18/2023, 11:04",DL,285,N357DN,ATL,PHX,220,1587
"04/09/2023, 12:24","04/09/2023, 12:15",DL,780,N982AT,ATL,TLH,44,223
"12/30/2023, 09:00","12/30/2023, 08:55",DL,555,N543US,ATL,MIA,95,594
"05/30/2023, 08:10","05/30/2023, 08:09",DL,219,N865DN,ATL,PDX,265,2172
"08/16/2023, 10:05","08/16/2023, 10:01",WN,1192,N8542Z,ATL,BWI,79,577
"03/16/2023, 21:20","03/16/2023, 21:20",DL,723,N877DN,ATL,PWM,130,1027
"07/28/2023, 13:47","07/28/2023, 13:46",NK,237,N524NK,ATL,ORD,89,606
"02/20/2023, 20:45","02/20/2023, 20:58",DL,64,N310DN,ATL,LGA,94,762
"09/04/2023, 14:30","09/04/2023, 14:40",WN,710,N240WN,ATL,MCI,101,692
"04/23/2023, 14:52","04/23/2023, 14:48",DL,318,N370DN,ATL,DTW,86,594
"02/18/2023, 10:20","02/18/2023, 10:17",DL,699,N983AT,ATL,SDF,59,321
"11/02/2023, 11:27","11/02/2023, 11:23",AA,1013,N9010R,ATL,ORD,93,606
"03/06/2023, 12:25","03/06/2023, 12:29",WN,915,N7736A,ATL,RIC,64,481
"03/05/2023, 08:04","03/05/2023, 08:01",DL,658,N942AT,ATL,GSO,48,306
"10/04/2023, 12:46","10/04/2023, 12:45",DL,632,N698DL,ATL,MCO,59,404
"04/30/2023, 06:55","04/30/2023, 06:45",F9,485,N393FR,ATL,MSY,68,425
"03/07/2023, 09:40","03/07/2023, 09:39",DL,557,N676DL,ATL,TPA,61,406
"07/20/2023, 08:07","07/20/2023, 08:00",AA,444,N976UY,ATL,PHX,194,1587
"10/04/2023, 22:41","10/04/2023, 22:40",DL,329,N103DY,ATL,DEN,165,1199
"02/07/2023, 14:29","02/07/2023, 14:24",DL,589,N6714Q,ATL,PHL,82,666
"10/03/2023, 19:48","10/03/2023, 19:39",DL,1240,N928AT,ATL,ATW,105,765
"03/11/2023, 13:40","03/11/2023, 13:40",DL,1087,N822DX,ATL,RIC,68,481
"04/16/2023, 19:40","04/16/2023, 19:53",DL,421,N302DN,ATL,PBI,79,545
"01/20/2023, 17:17","01/20/2023, 17:14",DL,1044,N608AT,ATL,CLT,40,226
"10/10/2023, 17:35","10/10/2023, 17:30",DL,468,N963AT,ATL,HOU,103,696
"08/01/2023, 14:34","08/01/2023, 14:25",UA,167,N875UA,ATL,IAD,79,534
"01/15/2023, 21:13","01/15/2023, 21:15",DL,529,N698DL,ATL,RIC,73,481
"09/18/2023, 08:34","09/18/2023, 08:34",DL,257,N546US,ATL,PDX,275,2172
"08/09/2023, 18:30","08/09/2023, 18:28",WN,566,N205WN,ATL,HOU,100,696
"09/29/2023, 15:15","09/29/2023, 15:11",DL,913,N938DZ,ATL,ECP,41,240
"09/19/2023, 15:38","09/19/2023, 15:36",NK,777,N938NK,ATL,FLL,94,581
"03/31/2023, 08:35","03/31/2023, 08:39",WN,15,N440LV,ATL,MSY,72,425
"07/23/2023, 11:00","07/23/2023, 10:55",DL,481,N388DA,ATL,PIT,70,526
"12/23/2023, 11:05","12/23/2023, 11:04",OO,1306,N703SK,ATL,ASE,193,1304
"08/10/2023, 23:59","08/10/2023, 23:58",DL,1011,N369DN,ATL,MKE,93,669
"08/08/2023, 14:26","08/08/2023, 14:21",AA,272,N153AN,ATL,DFW,122,731
"02/19/2023, 20:58","02/19/2023, 20:58",DL,772,N3754A,ATL,CID,102,694
"09/20/2023, 16:52","09/20/2023, 20:19",NK,458,N696NK,ATL,MCO,72,404
"11/14/2023, 19:59","11/14/2023, 20:16",DL,439,N330DX,ATL,AUS,114,813
"05/15/2023, 22:51","05/15/2023, 22:44",DL,925,N990AT,ATL,TLH,45,223
"12/26/2023, 19:54","12/26/2023, 19:54",DL,552,N387DA,ATL,COS,158,1184
"12/07/2023, 23:00","12/07/2023, 22:55",DL,800,N675DL,ATL,MSY,65,425
"03/04/2023, 18:35","03/04/2023, 19:27",DL,331,N392DN,ATL,ONT,251,1900
"02/18/2023, 08:10","02/18/2023, 08:08",DL,48,N331DN,ATL,DEN,184,1199
"06/26/2023, 20:30","06/26/2023, 20:27",DL,944,N923AT,ATL,AVL,32,164
"05/25/2023, 08:30","05/25/2023, 08:31",WN,612,N8309C,ATL,RIC,68,481
"09/30/2023, 07:05","09/30/2023, 07:01",DL,466,N900PC,ATL,TPA,63,406
"05/17/2023, 11:05","05/17/2023, 10:54",UA,206,N73270,ATL,EWR,93,746
"01/07/2023, 13:59","01/07/2023, 13:55",DL,451,N310DN,ATL,MSY,65,425
"10/13/2023, 21:35","10/13/2023, 22:04",DL,660,N506DN,ATL,DTW,89,594
"07/03/2023, 19:45","07/03/2023, 19:48",WN,720,N8756S,ATL,LAS,229,1747
"11/20/2023, 22:30","11/20/2023, 22:35",DL,461,N659DL,ATL,TPA,62,406
"06/05/2023, 18:25","06/05/2023, 18:21",DL,562,N964AT,ATL,AVL,32,164
"01/27/2023, 07:20","01/27/2023, 07:22",DL,59,N518DQ,ATL,BOS,109,946
"05/21/2023, 20:25","05/21/2023, 20:47",WN,566,N472WN,ATL,DCA,74,547
"05/24/2023, 22:55","05/25/2023, 00:13",F9,1170,N369FR,ATL,MDW,81,591
"12/10/2023, 15:43","12/10/2023, 15:40",DL,1095,N970AT,ATL,MDT,77,620
"01/29/2023, 16:13","01/29/2023, 18:27",F9,739,N380FR,ATL,RDU,50,356
"08/03/2023, 21:40","08/03/2023, 21:39",DL,976,N983AT,ATL,CLT,46,226
"10/15/2023, 18:00","10/15/2023, 17:49",DL,537,N974AT,ATL,AVL,33,164
"04/27/2023, 20:50","04/27/2023, 20:54",DL,902,N389DA,ATL,CID,91,694
"04/28/2023, 12:32","04/28/2023, 12:27",DL,1029,N953DZ,ATL,BHM,27,134
"01/22/2023, 08:59","01/22/2023, 08:59",OO,1471,N689CA,ATL,TRI,34,227
"05/22/2023, 10:31","05/22/2023, 10:25",DL,686,N327NB,ATL,EYW,89,646
"11/21/2023, 16:19","11/21/2023, 18:55",B6,519,N284JB,ATL,JFK,95,760
"07/31/2023, 13:43","07/31/2023, 13:52",DL,1110,N550NW,ATL,BWI,81,577
"08/28/2023, 13:57","08/28/2023, 13:54",DL,94,N6701,ATL,LAS,215,1747
"02/12/2023, 08:10","02/12/2023, 08:09",DL,78,N905DN,ATL,PNS,48,271
"08/01/2023, 08:55","08/01/2023, 09:06",DL,814,N340NW,ATL,MDW,90,591
"01/08/2023, 12:15","01/08/2023, 12:14",OO,1521,N899SK,ATL,LFT,85,503
"08/28/2023, 20:31","08/28/2023, 21:41",NK,36,N949NK,ATL,LAS,219,1747
"12/14/2023, 12:23","12/14/2023, 12:25",DL,964,N933DZ,ATL,GSP,27,153
"07/21/2023, 18:30","07/21/2023, 18:38",WN,657,N249WN,ATL,HOU,97,696
"09/20/2023, 22:55","09/20/2023, 22:51",DL,967,N331NB,ATL,CHA,26,106
"01/30/2023, 12:15","01/30/2023, 12:10",DL,188,N319DN,ATL,LGA,99,762
"10/27/2023, 18:15","10/27/2023, 18:16",WN,288,N8625A,ATL,LAS,241,1747
"05/02/2023, 07:00","05/02/2023, 06:58",WN,972,N8780Q,ATL,PHX,227,1587
"02/01/2023, 11:30","02/01/2023, 11:25",9E,1019,N313PQ,ATL,EVV,59,350
"07/09/2023, 14:29","07/09/2023, 15:20",DL,1075,N3767,ATL,STL,82,484
"12/16/2023, 07:38","12/16/2023, 07:37",DL,76,N326US,ATL,JFK,100,760
"05/19/2023, 16:55","05/19/2023, 19:11",DL,866,N893DN,ATL,BHM,32,134
"09/30/2023, 15:15","09/30/2023, 15:06",AS,64,N479AS,ATL,SEA,278,2182
"11/02/2023, 12:29","11/02/2023, 12:26",DL,1025,N703TW,ATL,RDU,53,356
"10/01/2023, 16:10","10/01/2023, 17:32",DL,486,N1201P,ATL,JFK,108,760
"02/27/2023, 12:35","02/27/2023, 12:32",B6,114,N586JB,ATL,JFK,103,760
"01/16/2023, 09:11","01/16/2023, 09:15",DL,779,N951AT,ATL,AVL,29,164
"06/19/2023, 17:40","06/19/2023, 20:36",DL,1124,N986AT,ATL,BTR,65,448
"01/12/2023, 10:15","01/12/2023, 10:52",DL,144,N342NW,ATL,LGA,94,762
"01/31/2023, 21:37","01/31/2023, 21:34",DL,1125,N536US,ATL,JFK,101,760
"04/05/2023, 08:35","04/05/2023, 08:33",WN,17,N462WN,ATL,MSY,73,425
"08/02/2023, 20:25","08/02/2023, 20:22",DL,408,N556NW,ATL,MCI,97,692
"01/01/2023, 22:35","01/01/2023, 22:35",DL,1149,N893AT,ATL,OMA,119,821
"03/05/2023, 22:46","03/05/2023, 23:04",DL,339,N538US,ATL,RIC,61,481
"08/01/2023, 07:00","08/01/2023, 06:53",B6,95,N563JB,ATL,FLL,84,581
"07/01/2023, 23:00","07/01/2023, 23:59",DL,843,N6713Y,ATL,MSY,61,425
"03/01/2023, 10:39","03/01/2023, 10:51",DL,682,N946AT,ATL,MEM,64,332
"01/11/2023, 14:02","01/11/2023, 14:26",DL,1056,N971AT,ATL,IAD,89,534
"10/19/2023, 11:45","10/19/2023, 11:44",B6,1182,N516JB,ATL,LGA,101,762
"08/25/2023, 16:47","08/25/2023, 17:12",AA,446,N770UW,ATL,PHL,98,666
"02/20/2023, 15:59","02/20/2023, 15:54",NK,404,N680NK,ATL,BWI,75,577
"01/03/2023, 16:35","01/03/2023, 22:17",F9,695,N339FR,ATL,MIA,86,594
"09/15/2023, 15:55","09/15/2023, 15:57",DL,238,N855DN,ATL,SMF,272,2092
"01/05/2023, 18:59","01/05/2023, 18:57",DL,805,N955AT,ATL,HSV,34,151
"07/16/2023, 11:10","07/16/2023, 11:04",DL,324,N867DN,ATL,PDX,279,2172
"07/24/2023, 12:50","07/24/2023, 12:46",DL,404,N960DZ,ATL,CHS,47,259
"07/25/2023, 08:20","07/25/2023, 08:16",WN,1219,N551WN,ATL,MEM,51,332
"06/06/2023, 19:54","06/06/2023, 19:49",9E,1567,N336PQ,ATL,VLD,39,208
"03/30/2023, 11:05","03/30/2023, 11:00",DL,276,N377DN,ATL,LGA,108,762
"11/03/2023, 20:15","11/03/2023, 20:14",DL,176,N536US,ATL,SNA,241,1919
